App ID,App Name,App Size,App Languages,App Category,App Age Rating
1629133476,"???????????? for ???????????????????????????????????(yo-kai watch????????????????
 4+",34.9 MB,Japanese,Entertainment,4+
6483495137,"HateHato ??????????????????????????????????????????????????????????????????????
 4+",10 MB,English,Lifestyle,4+
1622253862,"Dragon Camp
 4+",137.7 MB,English,Education,4+
6459147177,"????????????????????????????????????????
 4+",4.5 MB,English,Lifestyle,4+
6473739806,"??????????????????????????????-??????????????????????????????????????????????????????????
 4+",29.4 MB,English,Lifestyle,4+
1069689630,"Fotune for Mr.Children
 17+",15.9 MB,English,Entertainment,17+
6468482519,"????????????????????????-??????????????????????????????????????????????????????????????????????
 4+",13.3 MB,English,Lifestyle,4+
1567904587,"??????????????????????????????????????????????????
 4+",25.7 MB,Japanese,Entertainment,4+
449457690,"Shopping List 2024
 4+",26.7 MB,"English, Danish, German, Portuguese, Romanian, Swedish",Shopping,4+
1514353107,"MyGrocery Shopping List
 4+",6.7 MB,"English, Bulgarian, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokm????l, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Shopping,4+
1628595509,"??????????????????WA????????????????
 4+",102 MB,Japanese,Entertainment,4+
6450923662,"innixus
 17+",39.2 MB,English,Social Networking,17+
1391232658,"Love Thy Neighbor Movement
 17+",18.3 MB,English,Social Networking,17+
1597909084,"Unpopular
 4+",36.3 MB,English,Social Networking,4+
1582760398,"Uforeium
 4+",85 MB,English,Social Networking,4+
6445877819,"SIM Leagues
 4+",16.2 MB,English,Social Networking,4+
1604445650,"Himer
 4+",82.6 MB,English,Social Networking,4+
1631623887,"Cogo - Group Habit Tracker
 4+",9.1 MB,English,Productivity,4+
1625021474,"Stuy Schedule
 4+",2.7 MB,English,Productivity,4+
1643418225,"Simple Note Widget
 4+",484.4 KB,English,Productivity,4+
1288650209,"Workgrid Assistant
 4+",20 MB,English,Productivity,4+
6479328561,"To Do List Task Manager DoIT?????!?????
 4+",54.6 MB,English,Productivity,4+
978199882,"Formilla Live Chat
 4+",25 MB,English,Business,4+
1604620668,"Wahda Bank
 4+",184.6 MB,English,Finance,4+
1574574093,"Repeat Alarm Timer
 4+",9.9 MB,English,Productivity,4+
1478556984,"CekOri
 4+",36.8 MB,English,Productivity,4+
6457259937,"GORO
 17+",75.5 MB,English,Finance,17+
6479749692,"Resume Builder-PDF CV Maker
 4+",48.3 MB,English,Business,4+
1564456335,"ULT-Calculator
 4+",12 MB,English,Utilities,4+
1608172468,"SR Autoalarm
 4+",216.1 MB,"English, Dutch, French, German, Greek, Italian, Polish, Portuguese, Spanish",Utilities,4+
1658997990,"ZVPLAN Black Edition
 4+",33.6 MB,"English, German",Utilities,4+
6475716359,"W????hler Smart Inspection
 4+",75 MB,English,Utilities,4+
1403691319,"COSYS Postverteilung
 4+",144.5 MB,German,Business,4+
1590122203,"COSYS BaseApp
 4+",146.9 MB,German,Productivity,4+
1388825827,"COSYS Inventur
 4+",145.3 MB,German,Business,4+
1403697108,"COSYS Pakettransport
 4+",146 MB,German,Business,4+
1409645364,"COSYS Paketshop
 4+",145.7 MB,German,Business,4+
1536934618,"COSYS QR / Barcode - Scanner
 4+",145 MB,German,Business,4+
6450922111,"LagaPlatz
 4+",57.2 MB,English,Business,4+
1609606530,"VinX Logistics
 4+",73 MB,"English, German",Productivity,4+
6469053778,"OIDO
 17+",24.3 MB,English,Productivity,17+
6446250130,"Galliker PoD
 4+",145 MB,"English, French, German, Italian",Productivity,4+
1535918661,"tacStock
 4+",73.2 MB,"English, German",Business,4+
1626640788,"The Papers: documents manager
 4+",33.2 MB,English,Productivity,4+
6478919786,"Soccer: Formations & Lineups
 4+",22.1 MB,English,Sports,4+
1505511437,"e-nergyze
 4+",54.9 MB,English,Travel,4+
301049600,"Dive Log
 4+",34.5 MB,"English, Czech, Danish, Dutch, French, German, Italian, Japanese, Spanish, Swedish",Sports,4+
1610517133,"Scuba diving Watch | Oceanic?????+?????
 4+",93.9 MB,"English, Danish, Dutch, Finnish, French, German, Italian, Japanese, Korean, Norwegian Bokm????l, Polish, Portuguese, Simplified Chinese, Spanish, Swedish",Sports,4+
667446064,"IBJJF Rules
 4+",4 MB,"English, Portuguese",Sports,4+
643351983,"Slopes: Ski & Snowboard
 4+",141.6 MB,"English, Dutch, French, German, Italian, Japanese, Russian, Simplified Chinese, Spanish",Sports,4+
1615738603,"Sparklin
 4+",36.3 MB,"English, French",Navigation,4+
1619976036,"Smile & Charge
 4+",45 MB,English,Navigation,4+
1635165356,"E-FUSION
 4+",44.8 MB,English,Navigation,4+
6466182923,"Floatcard
 4+",64.1 MB,"English, French",Business,4+
1471211412,"Titan GPS Fleet
 4+",16.5 MB,English,Business,4+
1466691105,"Intelcom Driver
 4+",25.8 MB,"English, French, Spanish",Productivity,4+
6472628512,"Christmas Restaurant Cooking
 4+",603.5 MB,English,Games,4+
1604416169,"MeetLody
 4+",175.5 MB,English,Education,4+
6480108245,"FitJourney
 4+",2.2 MB,English,Health & Fitness,4+
6453886952,"Sudokuza
 4+",1 MB,English,Games,4+
765801658,"Marvel ????? Design and Prototype
 4+",71.9 MB,"English, Czech, Danish, Dutch, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Norwegian Bokm????l, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Productivity,4+
560089880,"SimDif ????? Website Builder
 4+",4.5 MB,"English, Arabic, Bengali, Catalan, Dutch, Filipino, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Simplified Chinese, Spanish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Productivity,4+
6444685524,"Reversi E
 4+",70.7 MB,English,Games,4+
1197944711,"Piyo Reversi
 4+",12.1 MB,"English, Japanese",Games,4+
1509085587,"Phone call recorder ????? acr tape
 4+",23.8 MB,"English, Italian, Portuguese, Russian, Turkish, Vietnamese",Business,4+
992795726,"Pulse for Booking.com Partners
 4+",105.6 MB,"English, Arabic, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, Georgian, German, Greek, Hebrew, Hindi, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latvian, Lithuanian, Malay, Norwegian Bokm????l, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Business,4+
1594605102,"Cooking Journey: Chef Stella
 4+",166.3 MB,"English, French, German, Italian, Romanian",Games,4+
1495089196,"Watering My Plants
 12+",75.4 MB,English,Games,12+
1245243443,"Stock Alert - Market alarm
 4+",171.2 MB,"English, Danish, French, German, Norwegian Bokm????l, Simplified Chinese, Spanish, Swedish",Finance,4+
1484041103,"Cooking Express 2 - Food Games
 4+",167 MB,"English, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Filipino, Finnish, French, German, Greek, Gujarati, Hausa, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Malay, Marathi, Norwegian Bokm????l, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Spanish, Swedish, Tagalog, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Vietnamese",Games,4+
6460859493,"Cooking Trendy: Chef Game
 4+",435.6 MB,"English, Dutch, French, German, Indonesian, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Turkish, Vietnamese",Games,4+
1314963982,"Scanner PDF ????? scan document
 4+",103.5 MB,"English, German, Simplified Chinese, Spanish",Business,4+
6450684488,"Runna Merchant
 4+",23.5 MB,English,Business,4+
1524303087,"OpenSky
 4+",156 MB,"English, Simplified Chinese",Business,4+
1616580829,"Classic Reversi: Othello Game
 4+",56.4 MB,"English, Simplified Chinese, Traditional Chinese",Games,4+
1546841493,"Connect Lebanon
 4+",40.4 MB,English,Business,4+
6443904988,"Bookea Empresas
 4+",83.9 MB,English,Business,4+
1056367184,"Smart Othello
 4+",4.6 MB,"English, French, German, Japanese",Games,4+
6471261807,"Sign Pdf - DocumentSign
 4+",17.2 MB,English,Productivity,4+
1599266404,"Reversi - Classic Board Games
 4+",45 MB,English,Games,4+
1613751546,"GrowwLand
 12+",4.7 MB,English,Finance,12+
6479981727,"The Cut Barbershop
 17+",14.2 MB,English,Business,17+
6446017075,"IDPhoto-Making Personal Photo
 4+",20.6 MB,"English, Japanese, Simplified Chinese, Traditional Chinese, Vietnamese",Productivity,4+
1076339783,"Money: track income & expenses
 4+",11.2 MB,"English, Portuguese",Finance,4+
1019175347,"Smart Dash Cam
 4+",39.2 MB,"English, French, German, Spanish",Photo & Video,4+
657638277,"IP Cam Soft Lite
 4+",55.3 MB,"English, French, German, Spanish, Vietnamese",Business,4+
831854018,"Instant Cash Register
 4+",60.1 MB,English,Business,4+
1158733945,"Instant Wireless Transfer
 4+",19.1 MB,"English, French, German, Spanish, Vietnamese",Productivity,4+
1637019138,"FormNote easy-to-use Note App
 4+",55.9 MB,"English, Japanese",Productivity,4+
518516052,"IP Cam Soft Pro
 4+",51 MB,"English, French, German, Spanish, Vietnamese",Utilities,4+
6469706976,"Punctual Pug
 17+",18.4 MB,English,Productivity,17+
837303673,"Instant Cash Register Pro
 4+",57.5 MB,English,Business,4+
1313470810,"Pet Reminder
 4+",3.1 MB,"English, Turkish",Productivity,4+
1115800249,"City of Westminster, CA
 4+",32.6 MB,English,Productivity,4+
6471990861,"Paraphrase Tool: Reword app
 4+",92.3 MB,English,Productivity,4+
1598102384,"Quizer
 4+",76.2 MB,English,Utilities,4+
1058455664,"Christmas Countdown day 2023
 4+",17.8 MB,English,Productivity,4+
1612026102,"Universal All TV Remote
 17+",107.9 MB,"English, Afrikaans, Albanian, Amharic, Arabic, Armenian, Azerbaijani, Basque, Bengali, Bulgarian, Burmese, Cambodian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, Galician, Georgian, German, Greek, Hebrew, Hindi, Hungarian, Icelandic, Indonesian, Italian, Japanese, Kannada, Kazakh, Korean, Kyrgyz, Laotian, Latvian, Lithuanian, Macedonian, Malay, Malayalam, Marathi, Mongolian, Nepali, Norwegian Bokm????l, Norwegian Nynorsk, Persian, Polish, Portuguese, Punjabi, Romanian, Russian, Serbian, Simplified Chinese, Singhalese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Uzbek, Vietnamese, Zulu",Utilities,17+
6444587377,"AI Cleanup: Storage Cleaner
 12+",98 MB,English,Utilities,12+
6468240268,"Score Keeper Point Counter
 4+",19 MB,English,Utilities,4+
1565265876,"Bluelink
 4+",238.8 MB,"English, Russian",Utilities,4+
1478409175,"MobiMatter: eSIM Marketplace
 4+",51.5 MB,English,Utilities,4+
1617740794,"BUMA VR-Safety Behaviour
 4+",82.3 MB,English,Education,4+
1538858709,"WomenWorks
 4+",61.6 MB,English,Education,4+
6459449085,"Little Elly Parents
 17+",83.5 MB,English,Education,17+
818774530,"Write 123 Learn Trace Numbers
 4+",36.5 MB,"English, Arabic, Czech, Danish, Dutch, Finnish, French, German, Hebrew, Hindi, Hungarian, Italian, Japanese, Korean, Norwegian Bokm????l, Polish, Portuguese, Russian, Simplified Chinese, Slovak, Spanish, Swedish",Education,4+
905858743,"ABC Wood Puzzle
 4+",104.3 MB,"English, French, Indonesian, Japanese, Korean, Malay, Simplified Chinese, Spanish, Traditional Chinese",Education,4+
1635673987,"HKMU Virtual Card
 4+",23.2 MB,"English, Simplified Chinese, Traditional Chinese",Education,4+
6467008765,"Washington Rochambeau Trail
 4+",108.2 MB,English,Travel,4+
1023406078,"A New Day Radio Dispatch
 4+",36.8 MB,"English, Danish, Portuguese, Russian, Spanish, Swedish, Ukrainian",Travel,4+
6475510847,"Waypoint Coins
 12+",176.6 MB,English,Travel,12+
1502041180,"Mystic Quarry
 4+",81.1 MB,English,Travel,4+
1446847238,"MyTrax GPS
 4+",15.8 MB,English,Navigation,4+
1460586602,"Barcellos APP
 4+",26.5 MB,English,Finance,4+
1543085378,"Kare Bank - Novo App
 4+",64 MB,Portuguese,Finance,4+
1585380851,"Areco MobSales
 4+",37.7 MB,English,Finance,4+
1659948209,"Timberline Mountain
 4+",191 MB,English,Travel,4+
1586328146,"Fibercom - ????rea do cliente
 4+",11.7 MB,English,Finance,4+
1465726801,"Finpet
 4+",54 MB,"English, Portuguese",Finance,4+
1612822348,"CeapeBank: conta, cr????dito, PIX
 4+",165.7 MB,English,Finance,4+
6443605673,"USICG Account Access
 4+",23.9 MB,English,Finance,4+
498097665,"Platinum Partners Mobile
 4+",24.1 MB,English,Lifestyle,4+
1659509657,"Comunidade Samia Marsili
 17+",13.8 MB,English,Lifestyle,17+
6450787739,"Nature Med MO
 17+",32.9 MB,English,Lifestyle,17+
6447643124,"Sunrise Dispensary
 17+",31.1 MB,English,Lifestyle,17+
6446189236,"Secret Outlet
 4+",17.8 MB,Portuguese,Shopping,4+
1316783756,"Trega - Florist Delivery App
 4+",111 MB,English,Productivity,4+
1670723212,"Car Place
 17+",13.6 MB,English,Shopping,17+
1629749894,"I9 Distribuidora
 4+",48.3 MB,English,Shopping,4+
6450490797,"Life In Fit
 17+",21.4 MB,English,Health & Fitness,17+
1639595625,"Immediate English
 4+",22.3 MB,English,Education,4+
6470205591,"Up&Help Watch
 17+",21.1 MB,English,Shopping,17+
6472821111,"Cris Atacadista
 17+",69.1 MB,English,Shopping,17+
6446651174,"xNaMai
 17+",13.1 MB,English,Shopping,17+
6478239922,"Flora Farms
 17+",26.5 MB,English,Lifestyle,17+
6451420546,"MothaPlant
 17+",29.9 MB,English,Lifestyle,17+
1622389385,"Origens
 4+",21 MB,English,Shopping,4+
634194338,"GotFlowers
 4+",10 MB,English,Business,4+
689066844,"FremontFlowers
 4+",30 MB,English,Lifestyle,4+
1625352844,"CheckAge
 17+",1.5 MB,English,Productivity,17+
1621671011,"Auto Click - Auto Clicker app
 17+",11.4 MB,English,Productivity,17+
6447565033,"A.I chat - NEO Smart Assistant
 4+",59.2 MB,"English, Russian, Uzbek",Productivity,4+
1552751218,"WhenAvailable
 4+",51.1 MB,English,Productivity,4+
6448965075,"Discounts&Offers| ???????????????????????? ??????????????????????????????
 4+",184.3 MB,English,Shopping,4+
6443457460,"My Lineup: Lineup Builder
 17+",51.5 MB,English,Sports,17+
1068911190,"Goldie: Scheduling app
 4+",216.1 MB,"English, French, German, Hungarian, Italian, Portuguese, Romanian, Spanish",Productivity,4+
1619002343,"Blu
 4+",98.6 MB,English,Sports,4+
1094201670,"Malaeb ??????????????????????????????
 4+",118.1 MB,English,Sports,4+
1571860924,"Copa Fantasy
 4+",22 MB,English,Sports,4+
6447537694,"AI Text + Essay Writer
 12+",181.7 MB,"English, French, Portuguese, Simplified Chinese, Spanish, Turkish",Productivity,12+
1583421048,"???????????????????????? ??????????????????????????????
 4+",21.1 MB,English,Sports,4+
1592490832,"F1 SAGP
 4+",96.7 MB,English,Sports,4+
1005120814,"Google Cloud
 4+",183.5 MB,"English, French, German, Italian, Japanese, Korean, Polish, Portuguese, Simplified Chinese, Spanish, Traditional Chinese",Productivity,4+
1154039682,"Dragon Lords 3D
 12+",253.9 MB,English,Games,12+
6462968635,"Dynasty:Fallen & Rise
 17+",736.8 MB,"English, Danish, Finnish",Games,17+
1564971729,"Survival Galaxy
 12+",289.7 MB,English,Games,12+
1526558859,"Castlelands: RTS strategy game
 12+",254.3 MB,"English, French, German, Hindi, Indonesian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Thai, Turkish, Ukrainian",Games,12+
1591889563,"The Great War Rivals
 12+",347.4 MB,"English, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish, Turkish",Games,12+
6447768602,"Magic Race
 9+",332.4 MB,English,Games,9+
1625714496,"HeyFit: Fitness Pazaryeri
 4+",15.1 MB,"English, Turkish",Health & Fitness,4+
1574706402,"Castle War: Idle Island
 9+",302.4 MB,"English, Arabic, Finnish, French, German, Italian, Polish, Portuguese, Russian, Spanish, Turkish",Games,9+
718801998,"T????rkiye Sigorta Mobil
 4+",20.2 MB,English,Finance,4+
1390561306,"Yat????r????m D????nyam
 4+",192.5 MB,English,Finance,4+
1502705296,"AHE Mobil
 4+",106 MB,"English, Turkish",Finance,4+
1540008383,"???????????????????????? ???????????????????? ??????????????????????????????????????
 4+",42.7 MB,English,Education,4+
1461444466,"Paraf Mobil
 4+",41.8 MB,"English, Turkish",Finance,4+
634054863,"World Mobil
 4+",244.7 MB,Turkish,Finance,4+
982625233,"Euro Turkish Lira  Converter
 4+",5.5 MB,"English, Catalan, Danish, Dutch, Finnish, French, German, Greek, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Norwegian Bokm????l, Portuguese, Romanian, Russian, Simplified Chinese, Spanish, Thai, Turkish",Finance,4+
1504279293,"Mandob
 17+",61.7 MB,English,Medical,17+
1577037453,"Foodena
 4+",67.9 MB,English,Food & Drink,4+
1541519529,"Daafees
 4+",48.9 MB,English,Business,4+
1576671345,"Al-aimtidad-POS
 4+",53.4 MB,English,Business,4+
1539607316,"???????????????????????? ??????????????????????????
 4+",106 MB,English,Business,4+
6468976127,"?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
 17+",92.9 MB,Simplified Chinese,Lifestyle,17+
1670057333,"????????????-????????????????????????????????????????????????????????????????????????????
 4+",107.5 MB,Simplified Chinese,Lifestyle,4+
1503186234,"Isbank Iraq Mobile
 4+",43.5 MB,"English, Turkish",Finance,4+
1322930931,"??????????????????????????????????
 4+",56 MB,"English, Czech, Greek, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese, Turkish, Vietnamese",Lifestyle,4+
1529922423,"Mas7a
 4+",54.6 MB,English,Business,4+
6466739186,"Taximw
 17+",50.9 MB,English,Business,17+
6449588576,"????????????????????????????????????????
 17+",181 MB,English,Lifestyle,17+
828933448,"Lely Control
 4+",24.4 MB,"English, Czech, Danish, Dutch, Estonian, Finnish, French, German, Hebrew, Icelandic, Italian, Japanese, Latvian, Lithuanian, Norwegian Bokm????l, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Turkish",Productivity,4+
1465085579,"Lely Horizon
 4+",61.6 MB,English,Business,4+
6449962914,"?????????????????AI????????????????????????????????????????????????????
 17+",60.3 MB,"English, Simplified Chinese",Lifestyle,17+
1518963812,"PETLOO
 4+",187.2 MB,"English, Arabic, Danish, Dutch, French, German, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Spanish, Traditional Chinese, Turkish, Vietnamese",Lifestyle,4+
1600425930,"??????????????????????????????-???????????????????????????????????????????????????????????????
 4+",66.4 MB,"English, Simplified Chinese",Lifestyle,4+
